Visual Landmark Dataset V1
ImageFile, Camera Position [X Y Z W P Q R]

sift_new/seq-02-frame-000144.color.png	585.000000 -0.000000 0.401622 -0.900957 0.242401 0.923937 0.213078 0.272818 0.162788 
sift_new/seq-02-frame-000183.color.png	585.000000 -0.000000 0.567419 -0.877560 0.215645 0.895557 0.150262 0.339255 0.245544 
sift_new/seq-02-frame-000145.color.png	585.000000 -0.000000 0.405945 -0.905917 0.240246 0.923188 0.213278 0.274580 0.163812 
sift_new/seq-02-frame-000177.color.png	585.000000 -0.000000 0.513484 -0.896355 0.244064 0.911529 0.158440 0.303977 0.227154 
sift_new/seq-02-frame-000150.color.png	585.000000 -0.000000 0.436826 -0.903322 0.217118 0.918845 0.200029 0.294556 0.170119 
sift_new/seq-02-frame-000288.color.png	585.000000 -0.000000 0.568160 -0.842571 0.190184 0.853906 0.061773 0.456710 0.241703 
sift_new/seq-02-frame-000285.color.png	585.000000 -0.000000 0.591396 -0.843126 0.176738 0.857095 0.063163 0.447223 0.247724 
sift_new/seq-02-frame-000283.color.png	585.000000 -0.000000 0.607427 -0.845677 0.162280 0.855122 0.067658 0.449127 0.249898 
sift_new/seq-02-frame-000255.color.png	585.000000 -0.000000 0.925306 -0.801929 -0.086334 0.878338 0.030233 0.406931 0.248991 
sift_new/seq-02-frame-000289.color.png	585.000000 -0.000000 0.561769 -0.845098 0.193026 0.853904 0.062633 0.456417 0.242039 
sift_new/seq-02-frame-000240.color.png	585.000000 -0.000000 0.960872 -0.820827 -0.085087 0.851180 0.078050 0.441343 0.273117 
sift_new/seq-02-frame-000238.color.png	585.000000 -0.000000 0.947470 -0.822260 -0.076097 0.849448 0.086127 0.440716 0.277067 
sift_new/seq-02-frame-000239.color.png	585.000000 -0.000000 0.953245 -0.822026 -0.082012 0.850631 0.081588 0.439801 0.276262 
sift_new/seq-02-frame-000271.color.png	585.000000 -0.000000 0.742597 -0.832058 0.047267 0.866249 0.055278 0.425748 0.255488 
sift_new/seq-02-frame-000291.color.png	585.000000 -0.000000 0.546224 -0.844258 0.196714 0.856386 0.058339 0.452791 0.241153 
sift_new/seq-02-frame-000294.color.png	585.000000 -0.000000 0.531989 -0.847060 0.200814 0.857715 0.055561 0.452240 0.238104 
sift_new/seq-02-frame-000278.color.png	585.000000 -0.000000 0.657118 -0.842785 0.118542 0.856428 0.061422 0.443693 0.256654 
sift_new/seq-02-frame-000287.color.png	585.000000 -0.000000 0.577667 -0.845941 0.183686 0.854738 0.064559 0.452501 0.245913 
sift_new/seq-02-frame-000286.color.png	585.000000 -0.000000 0.585293 -0.841656 0.180267 0.855793 0.063352 0.451006 0.245302 
sift_new/seq-02-frame-000298.color.png	585.000000 -0.000000 0.523739 -0.852837 0.205153 0.855618 0.055722 0.454448 0.241382 
sift_new/seq-02-frame-000245.color.png	585.000000 -0.000000 0.975646 -0.812755 -0.106658 0.869893 0.046595 0.418199 0.257305 
sift_new/seq-02-frame-000244.color.png	585.000000 -0.000000 0.977063 -0.816044 -0.104728 0.868756 0.051124 0.419596 0.258010 
sift_new/seq-02-frame-000176.color.png	585.000000 -0.000000 0.510597 -0.891730 0.246755 0.915671 0.158981 0.295212 0.221610 
sift_new/seq-02-frame-000167.color.png	585.000000 -0.000000 0.501621 -0.898225 0.255241 0.922315 0.178055 0.278298 0.200433 
sift_new/seq-02-frame-000178.color.png	585.000000 -0.000000 0.519976 -0.892574 0.243737 0.909388 0.156173 0.309719 0.229535 
sift_new/seq-02-frame-000269.color.png	585.000000 -0.000000 0.768150 -0.826079 0.021474 0.868343 0.058529 0.418182 0.260110 
sift_new/seq-02-frame-000296.color.png	585.000000 -0.000000 0.525115 -0.850318 0.203734 0.856151 0.057049 0.453584 0.240807 
sift_new/seq-02-frame-000297.color.png	585.000000 -0.000000 0.525175 -0.851690 0.205379 0.856015 0.056142 0.453924 0.240866 
sift_new/seq-02-frame-000222.color.png	585.000000 -0.000000 0.788347 -0.835154 0.051756 0.883186 0.125981 0.384317 0.237477 
sift_new/seq-02-frame-000147.color.png	585.000000 -0.000000 0.420896 -0.900764 0.226693 0.921903 0.206312 0.282165 0.167048 
sift_new/seq-02-frame-000290.color.png	585.000000 -0.000000 0.556105 -0.846767 0.193116 0.854759 0.061398 0.454974 0.242055 
sift_new/seq-02-frame-000293.color.png	585.000000 -0.000000 0.539999 -0.846081 0.200434 0.856669 0.056120 0.453885 0.238606 
sift_new/seq-02-frame-000194.color.png	585.000000 -0.000000 0.699245 -0.864282 0.113865 0.878947 0.129170 0.386229 0.248149 
sift_new/seq-02-frame-000163.color.png	585.000000 -0.000000 0.491011 -0.898932 0.233382 0.920274 0.177565 0.289284 0.194607 
sift_new/seq-02-frame-000246.color.png	585.000000 -0.000000 0.973270 -0.811482 -0.104498 0.871671 0.045158 0.415069 0.256611 
sift_new/seq-02-frame-000142.color.png	585.000000 -0.000000 0.382756 -0.909994 0.258810 0.927151 0.218071 0.258966 0.160512 
sift_new/seq-02-frame-000299.color.png	585.000000 -0.000000 0.525169 -0.852500 0.208937 0.855062 0.055721 0.455239 0.241860 
sift_new/seq-02-frame-000284.color.png	585.000000 -0.000000 0.601799 -0.844987 0.168414 0.855546 0.066249 0.447820 0.251167 
sift_new/seq-02-frame-000295.color.png	585.000000 -0.000000 0.531431 -0.847008 0.205098 0.858005 0.055384 0.452219 0.237136 
sift_new/seq-02-frame-000185.color.png	585.000000 -0.000000 0.591488 -0.877743 0.196782 0.891349 0.149258 0.351603 0.244092 
sift_new/seq-02-frame-000247.color.png	585.000000 -0.000000 0.970245 -0.814692 -0.105910 0.873809 0.041915 0.412284 0.254371 
sift_new/seq-02-frame-000234.color.png	585.000000 -0.000000 0.909137 -0.821941 -0.052046 0.854936 0.103015 0.425350 0.278438 
sift_new/seq-02-frame-000195.color.png	585.000000 -0.000000 0.711576 -0.867952 0.106576 0.874797 0.127692 0.393657 0.251876 
sift_new/seq-02-frame-000164.color.png	585.000000 -0.000000 0.493338 -0.899726 0.236101 0.921288 0.176797 0.285816 0.195628 
sift_new/seq-02-frame-000211.color.png	585.000000 -0.000000 0.797456 -0.841064 0.053174 0.879397 0.106193 0.397398 0.239669 
sift_new/seq-02-frame-000205.color.png	585.000000 -0.000000 0.792088 -0.856424 0.061407 0.863879 0.115906 0.418060 0.255900 
sift_new/seq-02-frame-000138.color.png	585.000000 -0.000000 0.350944 -0.920355 0.294507 0.940531 0.215381 0.219375 0.144502 
sift_new/seq-02-frame-000307.color.png	585.000000 -0.000000 0.526588 -0.844030 0.235595 0.862444 0.024375 0.453723 0.222953 
sift_new/seq-02-frame-000250.color.png	585.000000 -0.000000 0.962944 -0.808469 -0.098677 0.880085 0.030064 0.405766 0.244708 
sift_new/seq-02-frame-000249.color.png	585.000000 -0.000000 0.966771 -0.813956 -0.100771 0.878680 0.034011 0.406674 0.247717 
sift_new/seq-02-frame-000252.color.png	585.000000 -0.000000 0.950315 -0.805794 -0.094570 0.882340 0.025377 0.401949 0.243416 
sift_new/seq-02-frame-000107.color.png	585.000000 -0.000000 0.268307 -0.972645 0.298183 0.945358 0.217178 0.210669 0.121429 
sift_new/seq-02-frame-000110.color.png	585.000000 -0.000000 0.279025 -0.971107 0.315719 0.947170 0.216334 0.206604 0.115662 
sift_new/seq-02-frame-000106.color.png	585.000000 -0.000000 0.266234 -0.975469 0.296053 0.945171 0.217314 0.211051 0.121980 
sift_new/seq-02-frame-000105.color.png	585.000000 -0.000000 0.264474 -0.974097 0.292782 0.945242 0.216491 0.211823 0.121551 
sift_new/seq-02-frame-000104.color.png	585.000000 -0.000000 0.258827 -0.974930 0.288262 0.945274 0.216887 0.211350 0.121421 
sift_new/seq-02-frame-000109.color.png	585.000000 -0.000000 0.274806 -0.973963 0.311183 0.946686 0.217035 0.206905 0.117755 
sift_new/seq-02-frame-000101.color.png	585.000000 -0.000000 0.242361 -0.974093 0.275339 0.944442 0.217865 0.211339 0.126074 
sift_new/seq-02-frame-000102.color.png	585.000000 -0.000000 0.245956 -0.977022 0.278006 0.944471 0.218324 0.212044 0.123860 
sift_new/seq-02-frame-000103.color.png	585.000000 -0.000000 0.251794 -0.973786 0.281407 0.944772 0.216749 0.212191 0.124077 
sift_new/seq-02-frame-000099.color.png	585.000000 -0.000000 0.227830 -0.973858 0.265087 0.945415 0.214949 0.209450 0.126941 
sift_new/seq-02-frame-000100.color.png	585.000000 -0.000000 0.234369 -0.970128 0.267938 0.945317 0.214515 0.210267 0.127049 
sift_new/seq-02-frame-000097.color.png	585.000000 -0.000000 0.208749 -0.974613 0.253321 0.946128 0.212467 0.208967 0.126602 
sift_new/seq-02-frame-000108.color.png	585.000000 -0.000000 0.273410 -0.977346 0.309354 0.945644 0.218308 0.209006 0.120042 
sift_new/seq-02-frame-000114.color.png	585.000000 -0.000000 0.288020 -0.959836 0.343717 0.950028 0.224166 0.189731 0.105797 
sift_new/seq-02-frame-000126.color.png	585.000000 -0.000000 0.297094 -0.964153 0.378982 0.953451 0.235253 0.160657 0.098853 
sift_new/seq-02-frame-000130.color.png	585.000000 -0.000000 0.313279 -0.951913 0.352717 0.952415 0.229157 0.171758 0.104346 
sift_new/seq-02-frame-000124.color.png	585.000000 -0.000000 0.288884 -0.959624 0.379702 0.953726 0.236225 0.158412 0.097491 
sift_new/seq-02-frame-000122.color.png	585.000000 -0.000000 0.286942 -0.959194 0.377552 0.955078 0.231095 0.157448 0.098112 
sift_new/seq-02-frame-000131.color.png	585.000000 -0.000000 0.321212 -0.946653 0.350497 0.951743 0.227436 0.174540 0.109499 
sift_new/seq-02-frame-000125.color.png	585.000000 -0.000000 0.301322 -0.966092 0.381524 0.953211 0.237969 0.158247 0.098551 
sift_new/seq-02-frame-000129.color.png	585.000000 -0.000000 0.312438 -0.953997 0.360827 0.952957 0.232059 0.166769 0.101021 
sift_new/seq-02-frame-000118.color.png	585.000000 -0.000000 0.284014 -0.968356 0.373984 0.953335 0.234135 0.161060 0.101920 
sift_new/seq-02-frame-000119.color.png	585.000000 -0.000000 0.277093 -0.969916 0.373827 0.954077 0.233997 0.158902 0.098633 
sift_new/seq-02-frame-000120.color.png	585.000000 -0.000000 0.279775 -0.968665 0.375641 0.954475 0.231929 0.161231 0.095842 
sift_new/seq-02-frame-000098.color.png	585.000000 -0.000000 0.222559 -0.972488 0.260696 0.945569 0.213949 0.209409 0.127544 
sift_new/seq-02-frame-000133.color.png	585.000000 -0.000000 0.321238 -0.946835 0.338624 0.950099 0.226635 0.180659 0.115352 
sift_new/seq-02-frame-000123.color.png	585.000000 -0.000000 0.288473 -0.957351 0.376654 0.954849 0.232877 0.157086 0.096698 
sift_new/seq-02-frame-000111.color.png	585.000000 -0.000000 0.284092 -0.968067 0.325914 0.948077 0.217418 0.202637 0.113190 
sift_new/seq-02-frame-000096.color.png	585.000000 -0.000000 0.203278 -0.974157 0.251160 0.946451 0.211574 0.208676 0.126158 
sift_new/seq-02-frame-000128.color.png	585.000000 -0.000000 0.311026 -0.958827 0.367644 0.953168 0.233056 0.165251 0.099210 
sift_new/seq-02-frame-000094.color.png	585.000000 -0.000000 0.182043 -0.977825 0.242358 0.946744 0.210937 0.209008 0.124467 
sift_new/seq-02-frame-000093.color.png	585.000000 -0.000000 0.173681 -0.977760 0.236996 0.947198 0.210346 0.207967 0.123758 
sift_new/seq-02-frame-000092.color.png	585.000000 -0.000000 0.165304 -0.978710 0.235433 0.947081 0.210755 0.207299 0.125068 
sift_new/seq-02-frame-000095.color.png	585.000000 -0.000000 0.196184 -0.976876 0.248699 0.946400 0.211919 0.208783 0.125783 
sift_new/seq-02-frame-000112.color.png	585.000000 -0.000000 0.286253 -0.966453 0.330839 0.948663 0.218318 0.199579 0.111976 
sift_new/seq-02-frame-000127.color.png	585.000000 -0.000000 0.293623 -0.960046 0.373630 0.953397 0.233247 0.163362 0.099686 
sift_new/seq-02-frame-000121.color.png	585.000000 -0.000000 0.286640 -0.961195 0.373610 0.955190 0.229570 0.160109 0.096285 
sift_new/seq-02-frame-000137.color.png	585.000000 -0.000000 0.346101 -0.923891 0.300866 0.941468 0.218053 0.214492 0.141697 
sift_new/seq-02-frame-000132.color.png	585.000000 -0.000000 0.319216 -0.947441 0.343432 0.950892 0.228070 0.175741 0.113570 
sift_new/seq-02-frame-000113.color.png	585.000000 -0.000000 0.287983 -0.963832 0.336172 0.949183 0.219633 0.195971 0.111371 
sift_new/seq-02-frame-000134.color.png	585.000000 -0.000000 0.330031 -0.932134 0.323524 0.949138 0.219398 0.186906 0.126739 
sift_new/seq-02-frame-000091.color.png	585.000000 -0.000000 0.159020 -0.975968 0.232868 0.946956 0.209147 0.208878 0.126083 
sift_new/seq-02-frame-000089.color.png	585.000000 -0.000000 0.133932 -0.974811 0.220472 0.947423 0.206283 0.210235 0.125035 
sift_new/seq-02-frame-000088.color.png	585.000000 -0.000000 0.126893 -0.974744 0.217505 0.947533 0.205980 0.210201 0.124755 
sift_new/seq-02-frame-000346.color.png	585.000000 -0.000000 0.360441 -0.882067 0.507499 0.915214 0.065113 0.341687 0.203420 
sift_new/seq-02-frame-000087.color.png	585.000000 -0.000000 0.119330 -0.973588 0.213097 0.947594 0.205395 0.210591 0.124597 
sift_new/seq-02-frame-000090.color.png	585.000000 -0.000000 0.141810 -0.975592 0.223351 0.947212 0.207270 0.210644 0.124312 
sift_new/seq-02-frame-000085.color.png	585.000000 -0.000000 0.094145 -0.973168 0.202988 0.946980 0.206615 0.212393 0.124193 
sift_new/seq-02-frame-000143.color.png	585.000000 -0.000000 0.388774 -0.909001 0.251294 0.926696 0.215350 0.264238 0.158206 
sift_new/seq-02-frame-000251.color.png	585.000000 -0.000000 0.956992 -0.805788 -0.098996 0.881459 0.026936 0.404803 0.241705 
sift_new/seq-02-frame-000081.color.png	585.000000 -0.000000 0.065584 -0.964286 0.187056 0.947327 0.207755 0.211445 0.121224 
sift_new/seq-02-frame-000082.color.png	585.000000 -0.000000 0.071198 -0.966517 0.190358 0.947096 0.207780 0.211597 0.122714 
sift_new/seq-02-frame-000086.color.png	585.000000 -0.000000 0.111361 -0.973514 0.210495 0.947299 0.205305 0.211776 0.124981 
sift_new/seq-02-frame-000084.color.png	585.000000 -0.000000 0.086811 -0.968250 0.199138 0.946905 0.206232 0.213036 0.124297 
sift_new/seq-02-frame-000083.color.png	585.000000 -0.000000 0.078268 -0.967316 0.193830 0.947041 0.206668 0.212447 0.123547 
sift_new/seq-02-frame-000080.color.png	585.000000 -0.000000 0.052212 -0.961943 0.180267 0.947336 0.209399 0.210250 0.120401 
sift_new/seq-02-frame-000308.color.png	585.000000 -0.000000 0.523596 -0.844007 0.240685 0.862990 0.023648 0.452378 0.223650 
sift_new/seq-02-frame-000292.color.png	585.000000 -0.000000 0.541462 -0.847117 0.197795 0.856596 0.058049 0.452376 0.241257 
sift_new/seq-02-frame-000310.color.png	585.000000 -0.000000 0.516605 -0.847257 0.258317 0.859212 0.023652 0.458694 0.225326 
